system,database,table,row_estimate,data_bytes,index_bytes,total_bytes,extra
mariadb,mantis,mantis_bug_file_table,73,32658680,7168,32665848,
mariadb,mantis,mantis_bug_history_table,1724,60216,63488,123704,
mariadb,mantis,mantis_bug_text_table,335,98336,6144,104480,
mariadb,mantis,mantis_bug_table,336,45252,22528,67780,
mariadb,mantis,mantis_bugnote_text_table,347,39520,6144,45664,
mariadb,mantis,mantis_email_table,2,34976,2048,37024,
mariadb,mantis,mantis_filters_table,27,33524,2048,35572,
mariadb,mantis,mantis_bugnote_table,347,12492,17408,29900,
mariadb,mantis,mantis_user_table,37,6720,10240,16960,
mariadb,mantis,mantis_bug_revision_table,23,6436,4096,10532,
mariadb,mantis,mantis_tokens_table,3,4140,3072,7212,
mariadb,mantis,mantis_project_user_list_table,88,968,6144,7112,
mariadb,mantis,mantis_project_table,4,400,5120,5520,
mariadb,mantis,mantis_category_table,15,404,4096,4500,
mariadb,mantis,mantis_bug_relationship_table,5,75,4096,4171,
mariadb,mantis,mantis_config_table,13,1272,2048,3320,
mariadb,mantis,mantis_user_pref_table,9,576,2048,2624,
mariadb,mantis,mantis_user_profile_table,8,404,2048,2452,
mariadb,mantis,mantis_plugin_table,2,56,2048,2104,
mariadb,mantis,mantis_bug_monitor_table,2,27,2048,2075,
mariadb,mantis,mantis_sponsorship_table,0,0,1024,1024,
mariadb,mantis,mantis_news_table,0,0,1024,1024,
mariadb,mantis,mantis_tag_table,0,0,1024,1024,
mariadb,mantis,mantis_custom_field_table,0,0,1024,1024,
mariadb,mantis,mantis_user_print_pref_table,0,0,1024,1024,
mariadb,mantis,mantis_custom_field_project_table,0,0,1024,1024,
mariadb,mantis,mantis_bug_tag_table,0,0,1024,1024,
mariadb,mantis,mantis_project_version_table,0,0,1024,1024,
mariadb,mantis,mantis_custom_field_string_table,0,0,1024,1024,
mariadb,mantis,mantis_project_file_table,0,0,1024,1024,
mariadb,mantis,mantis_project_hierarchy_table,0,0,1024,1024,
mariadb,meteo_a_l_ecole,mod_stations_donnees,1966911,166161624,70203392,236365016,
mariadb,meteo_a_l_ecole,mod_stations_minmax,562530,20813610,5773312,26586922,
mariadb,meteo_a_l_ecole,mod_post_bloc,265,132488,136192,268680,
mariadb,meteo_a_l_ecole,mod_stations,160,92388,5120,97508,
mariadb,meteo_a_l_ecole,url,173,32696,30720,63416,
mariadb,meteo_a_l_ecole,mod_contact_historique,94,39304,2048,41352,
mariadb,meteo_a_l_ecole,ressources_sci_items,78,16384,16384,32768,
mariadb,meteo_a_l_ecole,ressources_sci_categories,11,16384,0,16384,
mariadb,meteo_a_l_ecole,mod_post_lang,41,1464,8192,9656,
mariadb,meteo_a_l_ecole,lang,1,20,8192,8212,
mariadb,meteo_a_l_ecole,mod_galerie_photo,82,5248,2048,7296,
mariadb,meteo_a_l_ecole,mod_reports_document,10,2444,2048,4492,
mariadb,meteo_a_l_ecole,config,35,2436,2048,4484,
mariadb,meteo_a_l_ecole,mod_post_category_lang,0,0,4096,4096,
mariadb,meteo_a_l_ecole,mod_post_collaborateur_lang,0,0,4096,4096,
mariadb,meteo_a_l_ecole,mod_post,35,1472,2048,3520,
mariadb,meteo_a_l_ecole,mod_actualites,1,488,2048,2536,
mariadb,meteo_a_l_ecole,mod_banniere_image,8,384,2048,2432,
mariadb,meteo_a_l_ecole,mod_contact,2,268,2048,2316,
mariadb,meteo_a_l_ecole,mod_reports_document_category,28,252,2048,2300,
mariadb,meteo_a_l_ecole,mod_galerie,7,152,2048,2200,
mariadb,meteo_a_l_ecole,mod_newsletter_bloc,4,144,2048,2192,
mariadb,meteo_a_l_ecole,mod_reports_category,3,92,2048,2140,
mariadb,meteo_a_l_ecole,mod_newsletter_content,1,80,2048,2128,
mariadb,meteo_a_l_ecole,mod_newsletter_campaign,1,60,2048,2108,
mariadb,meteo_a_l_ecole,mod_banniere,1,20,2048,2068,
mariadb,meteo_a_l_ecole,mod_partage_fichier,0,0,1024,1024,
mariadb,meteo_a_l_ecole,mod_actualites_categorie,0,0,1024,1024,
mariadb,meteo_a_l_ecole,mod_post_category,0,0,1024,1024,
mariadb,meteo_a_l_ecole,mod_newsletter_template,0,0,1024,1024,
mariadb,meteo_a_l_ecole,mod_post_collaborateur,0,0,1024,1024,
mariadb,meteo_a_l_ecole,mod_actualites_join,0,0,1024,1024,
mariadb,meteo_a_l_ecole,mod_newsletter_category,0,0,1024,1024,
mariadb,meteo_a_l_ecole,mod_newsletter_design,0,0,1024,1024,
mariadb,meteo_a_l_ecole,mod_article,0,0,1024,1024,
mariadb,meteo_a_l_ecole,mod_newsletter_campaign_cron,0,0,1024,1024,
mariadb,meteo_a_l_ecole,mod_newsletter_link,0,0,1024,1024,
mariadb,meteo_a_l_ecole,mod_newsletter_group,0,0,1024,1024,
mariadb,meteo_a_l_ecole,mod_newsletter_savetemplate,0,0,1024,1024,
mariadb,meteo_a_l_ecole,mod_newsletter_contact_group,0,0,1024,1024,
mariadb,meteo_a_l_ecole,mod_newsletter_campaign_category,0,0,1024,1024,
mariadb,meteo_a_l_ecole,mod_newsletter_campaign_group,0,0,1024,1024,
mariadb,meteo_a_l_ecole,mod_newsletter_queue,0,0,1024,1024,
mariadb,meteo_a_l_ecole,mod_newsletter_contact,0,0,1024,1024,
mariadb,meteo_a_l_ecole_2,mod_stations_donnees,2296067,196661752,70453248,267115000,
mariadb,meteo_a_l_ecole_2,mod_stations_minmax,668865,24748005,6865920,31613925,
mariadb,meteo_a_l_ecole_2,mod_post_bloc,268,137548,106496,244044,
mariadb,meteo_a_l_ecole_2,mod_stations,133,81356,4096,85452,
mariadb,meteo_a_l_ecole_2,url,173,32696,30720,63416,
mariadb,meteo_a_l_ecole_2,mod_contact_historique,108,51728,4096,55824,
mariadb,meteo_a_l_ecole_2,mod_post_lang,41,1464,8192,9656,
mariadb,meteo_a_l_ecole_2,lang,1,20,8192,8212,
mariadb,meteo_a_l_ecole_2,mod_galerie_photo,82,5248,2048,7296,
mariadb,meteo_a_l_ecole_2,mod_reports_document,10,2444,2048,4492,
mariadb,meteo_a_l_ecole_2,config,35,2436,2048,4484,
mariadb,meteo_a_l_ecole_2,mod_post_category_lang,0,0,4096,4096,
mariadb,meteo_a_l_ecole_2,mod_post_collaborateur_lang,0,0,4096,4096,
mariadb,meteo_a_l_ecole_2,mod_post,35,1472,2048,3520,
mariadb,meteo_a_l_ecole_2,mod_actualites,1,488,2048,2536,
mariadb,meteo_a_l_ecole_2,mod_banniere_image,8,384,2048,2432,
mariadb,meteo_a_l_ecole_2,mod_contact,2,268,2048,2316,
mariadb,meteo_a_l_ecole_2,mod_reports_document_category,28,252,2048,2300,
mariadb,meteo_a_l_ecole_2,mod_galerie,7,152,2048,2200,
mariadb,meteo_a_l_ecole_2,mod_newsletter_bloc,4,144,2048,2192,
mariadb,meteo_a_l_ecole_2,mod_reports_category,3,92,2048,2140,
mariadb,meteo_a_l_ecole_2,mod_newsletter_content,1,80,2048,2128,
mariadb,meteo_a_l_ecole_2,mod_newsletter_campaign,1,60,2048,2108,
mariadb,meteo_a_l_ecole_2,mod_banniere,1,20,2048,2068,
mariadb,meteo_a_l_ecole_2,mod_newsletter_campaign_group,0,0,1024,1024,
mariadb,meteo_a_l_ecole_2,mod_article,0,0,1024,1024,
mariadb,meteo_a_l_ecole_2,mod_actualites_join,0,0,1024,1024,
mariadb,meteo_a_l_ecole_2,mod_post_category,0,0,1024,1024,
mariadb,meteo_a_l_ecole_2,mod_newsletter_contact,0,0,1024,1024,
mariadb,meteo_a_l_ecole_2,mod_newsletter_campaign_cron,0,0,1024,1024,
mariadb,meteo_a_l_ecole_2,mod_newsletter_campaign_category,0,0,1024,1024,
mariadb,meteo_a_l_ecole_2,mod_newsletter_category,0,0,1024,1024,
mariadb,meteo_a_l_ecole_2,mod_newsletter_savetemplate,0,0,1024,1024,
mariadb,meteo_a_l_ecole_2,mod_newsletter_template,0,0,1024,1024,
mariadb,meteo_a_l_ecole_2,mod_newsletter_contact_group,0,0,1024,1024,
mariadb,meteo_a_l_ecole_2,mod_newsletter_design,0,0,1024,1024,
mariadb,meteo_a_l_ecole_2,mod_post_collaborateur,0,0,1024,1024,
mariadb,meteo_a_l_ecole_2,mod_newsletter_queue,0,0,1024,1024,
mariadb,meteo_a_l_ecole_2,mod_actualites_categorie,0,0,1024,1024,
mariadb,meteo_a_l_ecole_2,mod_newsletter_group,0,0,1024,1024,
mariadb,meteo_a_l_ecole_2,mod_newsletter_link,0,0,1024,1024,
mariadb,meteo_a_l_ecole_2,mod_partage_fichier,0,0,1024,1024,
mariadb,modcreacarteprev,user,11,352,1024,1376,
mariadb,montagne,analyse_mc,82,3097300,2048,3099348,
mariadb,montagne,analyse_alpes,31,478632,2048,480680,
mariadb,montagne,analyse_pyrenees,9,129592,2048,131640,
mariadb,montagne,analyse_mc2,1,30736,2048,32784,
mariadb,passion,enm,4,98200,3072,101272,
mariadb,passion,Livres,31,31988,2048,34036,
mariadb,passion,LivresCommentaires,50,10272,3072,13344,
mariadb,phpMyNewsletter,pmnl_archives,43,166236,2048,168284,
mariadb,phpMyNewsletter,pmnl_email,632,41364,28672,70036,
mariadb,phpMyNewsletter,pmnl_listsconfig,1,752,2048,2800,
mariadb,phpMyNewsletter,pmnl_config,1,224,1024,1248,
mariadb,phpMyNewsletter,pmnl_temp,0,0,1024,1024,
mariadb,phpMyNewsletter,pmnl_sub,0,0,1024,1024,
mariadb,proftpd,ftpuser,216,65536,16384,81920,
mariadb,proftpd,ftpgroup,0,16384,16384,32768,
mariadb,proftpd,ftpquotalimits,143,16384,16384,32768,
mariadb,proftpd,ftpquotatotal,69,16384,0,16384,
mariadb,rencontres,montrond,63,22920,1024,23944,
mariadb,rencontres,esperou,58,18640,1024,19664,
mariadb,rencontres,vollore,50,17384,1024,18408,
mariadb,rencontres,vollore_ex,49,16672,1024,17696,
mariadb,rencontres,sedan,40,16628,1024,17652,
mariadb,rencontres,vesc,46,15548,1024,16572,
mariadb,rencontres,leouve,39,14816,1024,15840,
mariadb,rencontres,stlaurent,36,13124,1024,14148,
mariadb,rencontres,seignanx,27,12356,1024,13380,
mariadb,rencontres,orcieres,28,9984,1024,11008,
mariadb,rencontres,chamonix,25,7560,1024,8584,
mariadb,rencontres,g_rencontres,8,2916,2048,4964,
mariadb,rencontres,g_periodes,14,708,2048,2756,
mariadb,rencontres,g_organisateurs,7,532,2048,2580,
mariadb,rencontres,g_activites,9,352,2048,2400,
mariadb,rencontres,g_participations,0,0,1024,1024,
mariadb,rencontres,g_participants,0,0,1024,1024,
mariadb,V5,foudre2023,130173644,31194417660,7719616512,38914034172,
mariadb,V5,foudre,108190981,25143244836,8857620480,34000865316,
mariadb,V5,foudrebak3,47916473,13091471360,7959674880,21051146240,
mariadb,V5,meteoalerte,31409428,18302098560,835338240,19137436800,
mariadb,V5,foudrebak201904,18768948,5469372416,2995765248,8465137664,
mariadb,V5,foudre2019,12395886,5957042176,2069610496,8026652672,
mariadb,V5,gcm_messages,20224460,6085752844,1435640832,7521393676,
mariadb,V5,foudrebak2,8423716,2184183808,1340014592,3524198400,
mariadb,V5,mp_mp,789692,2876718172,26200064,2902918236,
mariadb,V5,appli_notifications,13051522,1398800384,919240704,2318041088,
mariadb,V5,apns_messages,3652112,840057816,247491584,1087549400,
mariadb,V5,requetes_ma,413730,402696216,94652416,497348632,
mariadb,V5,temps_calme,1031032,276402232,29803520,306205752,
mariadb,V5,api_previ_acces,169440,134217216,8387584,142604800,
mariadb,V5,connectes,156768,134217216,7863360,142080576,
mariadb,V5,appli_logs,4580,75497184,917280,76414464,
mariadb,V5,appli_params,161971,50178228,24592384,74770612,
mariadb,V5,comptes_tokens,144639,33095680,22183936,55279616,
mariadb,V5,apns_devices,154155,20817536,33735680,54553216,
mariadb,V5,gcm_devices,171207,21763704,32210944,53974648,
mariadb,V5,recherches,395982,15449072,20155392,35604464,
mariadb,V5,logs_activite,168768,29552304,1731584,31283888,
mariadb,V5,comptes,86719,16866344,3806208,20672552,
mariadb,V5,espace_stockage,83641,8976840,3735552,12712392,
mariadb,V5,force_disconnect,990,4194272,8388576,12582848,
mariadb,V5,mp_messages,11721,4433916,6734848,11168764,
mariadb,V5,personnes_coordonnees,88625,3831768,7271424,11103192,
mariadb,V5,comptes_pseudos,88544,2812488,4858880,7671368,
mariadb,V5,comptes_reinitialisations,18843,4734976,2588672,7323648,
mariadb,V5,personnes,86718,3353260,3297280,6650540,
mariadb,V5,lieux_preferes,63509,3645816,2874368,6520184,
mariadb,V5,appli_tokens,23162,2322992,1908736,4231728,
mariadb,V5,likes_cache,18931,3451576,249856,3701432,
mariadb,V5,extranet_logs_consultation,16909,2188988,418816,2607804,
mariadb,V5,likes,34785,1008765,1298432,2307197,
mariadb,V5,opendata_tokens,10375,1589248,442368,2031616,
mariadb,V5,electric_points,4611,1053556,393216,1446772,
mariadb,V5,codes_valid_email,5622,376832,344064,720896,
mariadb,V5,carte_MA_cache,1754,245760,98304,344064,
mariadb,V5,accueil_extremes_alertes,2938,196608,147456,344064,
mariadb,V5,boutique_commandes,1335,250584,36864,287448,
mariadb,V5,electric_photolive,1818,50264,75776,126040,
mariadb,V5,electric_photos,1204,80536,35840,116376,
mariadb,V5,infos_site,547,84224,8192,92416,
mariadb,V5,participations_sondages,1093,27272,20480,47752,
